"01030"|"00471"|"000"|"ABC"|"August beta Capricornids                "|" annual "|"-2"|"146.4  "|"305.4  "|"-14.1  "|"       "|"       "|"13.9   "|"       "|"0.846  "|"0.638  "|"234.5  "|"146.5  "|"2.1    "|"00006"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01031"|"00471"|"001"|"ABC"|"August beta Capricornids                "|" annual "|"-2"|"137.8  "|"306.3  "|"-12.5  "|"       "|"       "|"16.95  "|"       "|"0.752  "|"0.676  "|"248.9  "|"137.8  "|"3.4    "|"00009"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01032"|"00472"|"000"|"ATA"|"August theta Aquilids                   "|" annual "|"-2"|"147.3  "|"310.6  "|"-1.8   "|"       "|"       "|"15.9   "|"       "|"0.790  "|"0.648  "|"243.5  "|"147.3  "|"7.4    "|"00007"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01033"|"00472"|"001"|"ATA"|"August theta Aquilids                   "|" annual "|"-2"|"143.8  "|"310.3  "|"-1.8   "|"       "|"       "|"18.66  "|"       "|"0.742  "|"0.735  "|"248.3  "|"143.8  "|"8.8    "|"00010"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01034"|"00473"|"000"|"LAQ"|"lambda Aquariids                        "|" annual "|" 0"|"147.6  "|"342.3  "|"-5.5   "|"       "|"       "|"30.6   "|"       "|"0.297  "|"0.877  "|"300.3  "|"148.0  "|"2.6    "|"00009"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01035"|"00473"|"001"|"LAQ"|"lambda Aquariids                        "|" annual "|" 0"|"145.3  "|"341.0  "|"-5.1   "|"       "|"       "|"31.12  "|"       "|"0.279  "|"0.881  "|"303.2  "|"145.3  "|"4.1    "|"00020"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01036"|"00473"|"002"|"LAQ"|"lambda Aquariids                        "|" annual "|"-2"|"147.5  "|"346.6  "|"-1.3   "|"       "|"       "|"32.2   "|"1.92   "|"0.215  "|"0.888  "|"312.4  "|"147.5  "|"7.0    "|"00024"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"3) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01037"|"00474"|"000"|"ABA"|"August beta Aquariids                   "|" annual "|"-2"|"148.7  "|"300.0  "|"4.7    "|"       "|"       "|"15.1   "|"       "|"0.872  "|"0.701  "|"228.1  "|"148.7  "|"10.2   "|"00007"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01038"|"00474"|"001"|"ABA"|"August beta Aquariids                   "|" annual "|"-2"|"147.9  "|"301.3  "|"4.5    "|"       "|"       "|"15.07  "|"       "|"0.860  "|"0.676  "|"230.9  "|"147.9  "|"10.1   "|"00011"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01039"|"00475"|"000"|"SAQ"|"September Aquariids                     "|" annual "|"-2"|"158.1  "|"329.2  "|"-11.0  "|"       "|"       "|"17.9   "|"       "|"0.723  "|"0.709  "|"251.5  "|"158.2  "|"1.3    "|"00010"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01040"|"00475"|"001"|"SAQ"|"September Aquariids                     "|" annual "|"-2"|"157.1  "|"330.2  "|"-10.7  "|"       "|"       "|"21.02  "|"       "|"0.669  "|"0.810  "|"255.7  "|"157.1  "|"0.8    "|"00008"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01041"|"00476"|"000"|"ICE"|"iota Cetids                             "|" annual "|" 0"|"176.1  "|"4.8    "|"-1.4   "|"       "|"       "|"26.9   "|"       "|"0.421  "|"0.832  "|"134.0  "|"357.2  "|"3.4    "|"00008"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01042"|"00476"|"001"|"ICE"|"iota Cetids                             "|" annual "|" 0"|"175.5  "|"4.6    "|"-0.7   "|"       "|"       "|"26.23  "|"       "|"0.419  "|"0.811  "|"107.7  "|"355.5  "|"2.6    "|"00021"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01043"|"00476"|"002"|"ICE"|"iota Cetids                             "|" annual "|"-2"|"172.7  "|"2.6    "|"2.1    "|"       "|"       "|"28.0   "|"2.35   "|"0.373  "|"0.841  "|"252.3  "|"212.5  "|"1.1    "|"00018"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"3) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01044"|"00477"|"000"|"SRP"|"September rho Pegasids                  "|" annual "|"-2"|"177.4  "|"343.4  "|"5.0    "|"       "|"       "|"18.3   "|"       "|"0.726  "|"0.723  "|"249.8  "|"177.4  "|"6.1    "|"00007"|"00000"|"00"|"2011 EU29, 2004 NL8, or 2009 DA1        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01045"|"00477"|"001"|"SRP"|"September rho Pegasids                  "|" annual "|"-2"|"177.1  "|"345.9  "|"5.1    "|"       "|"       "|"18.41  "|"       "|"0.699  "|"0.699  "|"254.8  "|"177.1  "|"5.8    "|"00015"|"00000"|"00"|"2011 EU29, 2004 NL8, or 2009 DA1        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01046"|"00478"|"000"|"STC"|"September theta Capricornids            "|" annual "|"-2"|"177.7  "|"316.0  "|"-14.1  "|"       "|"       "|"10.3   "|"       "|"0.938  "|"0.606  "|"213.1  "|"173.5  "|"1.7    "|"00013"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01047"|"00478"|"001"|"STC"|"September theta Capricornids            "|" annual "|"-2"|"170.7  "|"315.3  "|"-13.3  "|"       "|"       "|"10.19  "|"       "|"0.927  "|"0.561  "|"218.3  "|"170.7  "|"1.1    "|"00006"|"00000"|"00"|"                                        "|"D-criterion detected, but no number density enhancement in larger sample - Jenniskens et al., 2016, Icarus, 266, 383.                                 "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01048"|"00479"|"000"|"SOO"|"September omicron Orionids              "|" annual "|" 0"|"185.6  "|"79.2   "|"12.1   "|"       "|"       "|"67.6   "|"       "|"0.774  "|"0.928  "|"058.1  "|"5.6    "|"159.3  "|"00018"|"00000"|"00"|"P/2005 T4 (SWAN)                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01049"|"00479"|"001"|"SOO"|"September omicron Orionids              "|" annual "|" 0"|"185.7  "|"80.4   "|"10.61  "|"       "|"       "|"66.87  "|"       "|"0.792  "|"0.876  "|"56.5   "|"5.7    "|"156.5  "|"00020"|"00000"|"00"|"P/2005 T4 (SWAN)                        "|"                                                                                                                                                      "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01050"|"00479"|"002"|"SOO"|"September omicron Orionids              "|" annual "|" 0"|"187.0  "|"80.9   "|"12.5   "|"1.01   "|"0.06   "|"67.6   "|"8.11   "|"0.777  "|"0.911  "|"57.6   "|"7.7    "|"159.9  "|"00040"|"00000"|"00"|"P/2005 T4 (SWAN)                        "|"                                                                                                                                                      "|"T   "|"3) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..331J' target=_blank> Jenniskens et al., 2016, Icarus, 266, 331 </A>"|"LT"|"SD"
"01051"|"00480"|"000"|"TCA"|"tau Cancrids                            "|" annual "|" 0"|"207.3  "|"137.5  "|"30.5   "|"       "|"       "|"67.2   "|"       "|"0.845  "|"0.822  "|"131.8  "|"207.3  "|"154.8  "|"00008"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
"01052"|"00480"|"001"|"TCA"|"tau Cancrids                            "|" annual "|" 0"|"204.1  "|"135.1  "|"29.2   "|"       "|"       "|"67.31  "|"       "|"0.808  "|"0.839  "|"125.9  "|"204.1  "|"158.0  "|"00018"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"2) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..225K' target=_blank>Kornos et al., 2014</A>"|"LT"|"SD" 
"01053"|"00480"|"002"|"TCA"|"tau Cancrids                            "|" annual "|" 0"|"206.0  "|"137.1  "|"29.4   "|"1.07   "|"-0.29  "|"67.2   "|"4.88   "|"0.816  "|"0.835  "|"126.9  "|"205.6  "|"156.9  "|"00011"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"3) <A href='http://adsabs.harvard.edu/abs/2016Icar..266..355J' target=_blank>Jenniskens et al., 2016, Icarus, 266, 355</A>"|"LT"|"SD"
"01054"|"00480"|"003"|"TCA"|"tau Cancrids                            "|" annual "|"-2"|"203.8  "|"134.5  "|"29.8   "|"       "|"       "|"67.3   "|"5.37   "|"0.817  "|"0.850  "|"127.7  "|"203.8  "|"156.8  "|"00320"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"C   "|"4) Jenniskens et al., 2018 sub. to PSS"|"LT"|"SD"
"01055"|"00481"|"000"|"OML"|"October mu Leonids                      "|" annual "|" 0"|"218.6  "|"148.0  "|"29.7   "|"       "|"       "|"67.3   "|"       "|"0.889  "|"0.819  "|"140.3  "|"218.6  "|"151.5  "|"00007"|"00000"|"00"|"                                        "|"                                                                                                                                                      "|"T   "|"1) <A href='http://adsabs.harvard.edu/abs/2014me13.conf..217R' target=_blank>Rudawska and Jenniskens, 2014</A>"|"LT"|"SD"
